,Unnamed: 0,Word,Condition,Lexicality,Size,Morphology,Frequency,Length,Zipf_Frequency,Phonemes,No_Stress,Part of Speech,Prediction
682,682,raid,RSSH,real,short,simple,1.55e-05,3,4.19,"['R', 'EY1', 'D']","['R', 'EY', 'D']",NOUN,"['R', 'EY', 'D']"
683,683,get,RSSH,real,short,simple,0.00191,3,6.28,"['G', 'EH1', 'T']","['G', 'EH', 'T']",VERB,"['G', 'EH', 'T']"
684,684,sure,RSSH,real,short,simple,0.000468,3,5.67,"['SH', 'UH1', 'R']","['SH', 'UH', 'R']",ADJ,"['SH', 'UH', 'R']"
685,685,soccer,RSSH,real,short,simple,3.02e-05,4,4.48,"['S', 'AA1', 'K', 'ER0']","['S', 'AA', 'K', 'ER']",NOUN,"['S', 'AA', 'K', 'ER']"
686,686,love,RSSH,real,short,simple,0.000661,3,5.82,"['L', 'AH1', 'V']","['L', 'AH', 'V']",VERB,"['L', 'AH', 'V']"
687,687,drone,RSSH,real,short,simple,1e-05,4,4.0,"['D', 'R', 'OW1', 'N']","['D', 'R', 'OW', 'N']",NOUN,"['D', 'R', 'OW', '<EOS>']"
688,688,bone,RSSH,real,short,simple,2.95e-05,3,4.47,"['B', 'OW1', 'N']","['B', 'OW', 'N']",NOUN,"['B', 'OW', 'N']"
689,689,wrong,RSSH,real,short,simple,0.000245,3,5.39,"['R', 'AO1', 'NG']","['R', 'AO', 'NG']",ADJ,"['R', 'AO', 'NG']"
690,690,tape,RSSH,real,short,simple,2.75e-05,3,4.44,"['T', 'EY1', 'P']","['T', 'EY', 'P']",NOUN,"['T', 'EY', 'P']"
691,691,battle,RSSH,real,short,simple,8.71e-05,5,4.94,"['B', 'AE1', 'T', 'AH0', 'L']","['B', 'AE', 'T', 'AH', 'L']",NOUN,"['B', 'AE', 'T', 'AH', '<EOS>']"
692,692,bath,RSSH,real,short,simple,2.75e-05,3,4.44,"['B', 'AE1', 'TH']","['B', 'AE', 'TH']",NOUN,"['B', 'AE', 'TH']"
693,693,bulk,RSSH,real,short,simple,1.55e-05,4,4.19,"['B', 'AH1', 'L', 'K']","['B', 'AH', 'L', 'K']",NOUN,"['B', 'AH', 'L', '<EOS>']"
694,694,week,RSSH,real,short,simple,0.000363,3,5.56,"['W', 'IY1', 'K']","['W', 'IY', 'K']",NOUN,"['W', 'IY', 'K']"
695,695,hard,RSSH,real,short,simple,0.000339,4,5.53,"['HH', 'AA1', 'R', 'D']","['HH', 'AA', 'R', 'D']",ADV,"['HH', 'AA', 'R', 'D']"
696,696,lack,RSSH,real,short,simple,8.32e-05,3,4.92,"['L', 'AE1', 'K']","['L', 'AE', 'K']",NOUN,"['L', 'AE', 'K']"
697,697,might,RSSH,real,short,simple,0.000457,3,5.66,"['M', 'AY1', 'T']","['M', 'AY', 'T']",AUX,"['M', 'AY', 'T']"
698,698,thing,RSSH,real,short,simple,0.000525,3,5.72,"['TH', 'IH1', 'NG']","['TH', 'IH', 'NG']",NOUN,"['TH', 'IH', 'NG']"
699,699,sort,RSSH,real,short,simple,0.0001,4,5.0,"['S', 'AO1', 'R', 'T']","['S', 'AO', 'R', 'T']",NOUN,"['S', 'AO', 'R', '<EOS>']"
700,700,cajun,RSSL,real,short,simple,9.77e-07,5,2.99,"['K', 'EY1', 'JH', 'AH0', 'N']","['K', 'EY', 'JH', 'AH', 'N']",PROPN,"['K', 'EY', 'JH', '<EOS>', '<EOS>']"
701,701,judo,RSSL,real,short,simple,1.78e-06,4,3.25,"['JH', 'UW1', 'D', 'OW2']","['JH', 'UW', 'D', 'OW']",NOUN,"['JH', 'UW', 'D', '<EOS>']"
702,702,heinous,RSSL,real,short,simple,1.78e-06,5,3.25,"['HH', 'EY1', 'N', 'AH0', 'S']","['HH', 'EY', 'N', 'AH', 'S']",ADJ,"['HH', 'EY', 'N', '<EOS>', '<EOS>']"
703,703,hind,RSSL,real,short,simple,3.16e-06,4,3.5,"['HH', 'AY1', 'N', 'D']","['HH', 'AY', 'N', 'D']",NOUN,"['HH', 'AY', 'N', '<EOS>']"
704,704,larva,RSSL,real,short,simple,9.77e-07,5,2.99,"['L', 'AA1', 'R', 'V', 'AH0']","['L', 'AA', 'R', 'V', 'AH']",PROPN,"['L', 'AA', 'R', 'V', '<EOS>']"
705,705,buckle,RSSL,real,short,simple,3.16e-06,5,3.5,"['B', 'AH1', 'K', 'AH0', 'L']","['B', 'AH', 'K', 'AH', 'L']",VERB,"['B', 'AH', 'K', '<EOS>', '<EOS>']"
706,706,elk,RSSL,real,short,simple,3.09e-06,3,3.49,"['EH1', 'L', 'K']","['EH', 'L', 'K']",NOUN,"['EH', 'L', 'K']"
707,707,lex,RSSL,real,short,simple,3.16e-06,4,3.5,"['L', 'EH1', 'K', 'S']","['L', 'EH', 'K', 'S']",PROPN,"['L', 'EH', 'K', 'S']"
708,708,cannes,RSSL,real,short,simple,3.16e-06,4,3.5,"['K', 'AE1', 'N', 'Z']","['K', 'AE', 'N', 'Z']",PROPN,"['K', 'AE', 'N', 'Z']"
709,709,tug,RSSL,real,short,simple,3.16e-06,3,3.5,"['T', 'AH1', 'G']","['T', 'AH', 'G']",NOUN,"['T', 'AH', 'G']"
710,710,mabel,RSSL,real,short,simple,1.78e-06,5,3.25,"['M', 'EY1', 'B', 'AH0', 'L']","['M', 'EY', 'B', 'AH', 'L']",PROPN,"['M', 'EY', 'B', '<EOS>', '<EOS>']"
711,711,tenet,RSSL,real,short,simple,1e-06,5,3.0,"['T', 'EH1', 'N', 'AH0', 'T']","['T', 'EH', 'N', 'AH', 'T']",NOUN,"['T', 'EH', 'N', 'AH', '<EOS>']"
712,712,quell,RSSL,real,short,simple,1e-06,4,3.0,"['K', 'W', 'EH1', 'L']","['K', 'W', 'EH', 'L']",VERB,"['K', 'W', 'EH', '<EOS>']"
713,713,druid,RSSL,real,short,simple,9.77e-07,5,2.99,"['D', 'R', 'UW1', 'IH0', 'D']","['D', 'R', 'UW', 'IH', 'D']",ADJ,"['D', 'R', 'UW', 'D', '<EOS>']"
714,714,clog,RSSL,real,short,simple,9.77e-07,4,2.99,"['K', 'L', 'AA1', 'G']","['K', 'L', 'AA', 'G']",VERB,"['K', 'L', 'AA', '<EOS>']"
715,715,barge,RSSL,real,short,simple,3.16e-06,4,3.5,"['B', 'AA1', 'R', 'JH']","['B', 'AA', 'R', 'JH']",VERB,"['B', 'AA', 'R', 'JH']"
716,716,attire,RSSL,real,short,simple,3.09e-06,4,3.49,"['AH0', 'T', 'AY1', 'ER0']","['AH', 'T', 'AY', 'ER']",NOUN,"['AH', 'T', 'AY', '<EOS>']"
717,717,cider,RSSL,real,short,simple,3.16e-06,4,3.5,"['S', 'AY1', 'D', 'ER0']","['S', 'AY', 'D', 'ER']",NOUN,"['S', 'AY', 'D', '<EOS>']"
718,718,bong,RSSL,real,short,simple,3.16e-06,3,3.5,"['B', 'AA1', 'NG']","['B', 'AA', 'NG']",NOUN,"['B', 'AA', 'NG']"
719,719,diaper,RSSL,real,short,simple,3.09e-06,4,3.49,"['D', 'AY1', 'P', 'ER0']","['D', 'AY', 'P', 'ER']",NOUN,"['D', 'AY', 'P', '<EOS>']"
720,720,chanel,RSSL,real,short,simple,3.09e-06,5,3.49,"['SH', 'AH0', 'N', 'EH1', 'L']","['SH', 'AH', 'N', 'EH', 'L']",PROPN,"['SH', 'AH', 'N', 'EH', '<EOS>']"
721,721,jihad,RSSL,real,short,simple,3.09e-06,5,3.49,"['JH', 'IY1', 'HH', 'AE0', 'D']","['JH', 'IY', 'HH', 'AE', 'D']",NOUN,"['JH', 'IY', 'HH', '<EOS>', '<EOS>']"
722,722,goof,RSSL,real,short,simple,9.77e-07,3,2.99,"['G', 'UW1', 'F']","['G', 'UW', 'F']",NOUN,"['G', 'UW', 'F']"
723,723,bert,RSSL,real,short,simple,3.16e-06,3,3.5,"['B', 'ER1', 'T']","['B', 'ER', 'T']",PROPN,"['B', 'ER', 'T']"
724,724,dud,RSSL,real,short,simple,9.77e-07,3,2.99,"['D', 'AH1', 'D']","['D', 'AH', 'D']",NOUN,"['D', 'AH', 'D']"
725,725,havoc,RSSL,real,short,simple,3.16e-06,5,3.5,"['HH', 'AE1', 'V', 'AH0', 'K']","['HH', 'AE', 'V', 'AH', 'K']",NOUN,"['HH', 'AE', 'V', 'AH', '<EOS>']"
726,726,sabbath,RSSL,real,short,simple,3.16e-06,5,3.5,"['S', 'AE1', 'B', 'AH0', 'TH']","['S', 'AE', 'B', 'AH', 'TH']",PROPN,"['S', 'AE', 'B', 'AH', 'TH']"
727,727,custer,RSSL,real,short,simple,9.77e-07,5,2.99,"['K', 'AH1', 'S', 'T', 'ER0']","['K', 'AH', 'S', 'T', 'ER']",PROPN,"['K', 'AH', 'S', 'T', '<EOS>']"
728,728,hive,RSSL,real,short,simple,3.16e-06,3,3.5,"['HH', 'AY1', 'V']","['HH', 'AY', 'V']",NOUN,"['HH', 'AY', 'V']"
729,729,axle,RSSL,real,short,simple,3.09e-06,5,3.49,"['AE1', 'K', 'S', 'AH0', 'L']","['AE', 'K', 'S', 'AH', 'L']",NOUN,"['AE', 'K', 'S', 'AH', '<EOS>']"
730,730,quench,RSSL,real,short,simple,7.76e-07,5,2.89,"['K', 'W', 'EH1', 'N', 'CH']","['K', 'W', 'EH', 'N', 'CH']",VERB,"['K', 'W', 'EH', 'N', '<EOS>']"
731,731,dudley,RSSL,real,short,simple,3.09e-06,5,3.49,"['D', 'AH1', 'D', 'L', 'IY0']","['D', 'AH', 'D', 'L', 'IY']",PROPN,"['D', 'AH', 'D', 'L', '<EOS>']"
732,732,quilt,RSSL,real,short,simple,1.78e-06,5,3.25,"['K', 'W', 'IH1', 'L', 'T']","['K', 'W', 'IH', 'L', 'T']",NOUN,"['K', 'W', 'IH', 'L', '<EOS>']"
733,733,mesa,RSSL,real,short,simple,3.16e-06,4,3.5,"['M', 'EY1', 'S', 'AH0']","['M', 'EY', 'S', 'AH']",PROPN,"['M', 'EY', 'S', '<EOS>']"
734,734,kuala,RSSL,real,short,simple,3.16e-06,5,3.5,"['K', 'W', 'AA1', 'L', 'AH0']","['K', 'W', 'AA', 'L', 'AH']",PROPN,"['K', 'W', 'AA', 'L', '<EOS>']"
735,735,luigi,RSSL,real,short,simple,1.78e-06,5,3.25,"['L', 'UW0', 'IY1', 'JH', 'IY0']","['L', 'UW', 'IY', 'JH', 'IY']",PROPN,"['L', 'UW', 'IY', 'JH', '<EOS>']"
736,736,aorta,RSSL,real,short,simple,8.32e-07,5,2.92,"['EY0', 'AO1', 'R', 'T', 'AH0']","['EY', 'AO', 'R', 'T', 'AH']",PROPN,"['AO', 'R', 'EY', 'T', '<EOS>']"
737,737,lint,RSSL,real,short,simple,9.77e-07,4,2.99,"['L', 'IH1', 'N', 'T']","['L', 'IH', 'N', 'T']",NOUN,"['L', 'IH', 'N', 'T']"
738,738,glee,RSSL,real,short,simple,3.09e-06,3,3.49,"['G', 'L', 'IY1']","['G', 'L', 'IY']",NOUN,"['G', 'L', 'IY']"
739,739,cask,RSSL,real,short,simple,9.77e-07,4,2.99,"['K', 'AE1', 'S', 'K']","['K', 'AE', 'S', 'K']",NOUN,"['K', 'AE', 'S', 'K']"
740,740,roost,RSSL,real,short,simple,1e-06,4,3.0,"['R', 'UW1', 'S', 'T']","['R', 'UW', 'S', 'T']",VERB,"['R', 'UW', 'S', '<EOS>']"
741,741,pivot,RSSL,real,short,simple,3.16e-06,5,3.5,"['P', 'IH1', 'V', 'AH0', 'T']","['P', 'IH', 'V', 'AH', 'T']",NOUN,"['P', 'IH', 'V', 'AH', '<EOS>']"
742,742,eliot,RSSL,real,short,simple,3.16e-06,5,3.5,"['EH1', 'L', 'IY0', 'AH0', 'T']","['EH', 'L', 'IY', 'AH', 'T']",PROPN,"['EH', 'L', 'IY', 'AH', '<EOS>']"
743,743,dazzle,RSSL,real,short,simple,1.05e-06,5,3.02,"['D', 'AE1', 'Z', 'AH0', 'L']","['D', 'AE', 'Z', 'AH', 'L']",VERB,"['D', 'AE', 'Z', 'AH', '<EOS>']"
744,744,ikea,RSSL,real,short,simple,3.09e-06,4,3.49,"['AY2', 'K', 'IY1', 'AH0']","['AY', 'K', 'IY', 'AH']",PROPN,"['AY', 'K', 'IY', '<EOS>']"
745,745,manger,RSSL,real,short,simple,9.77e-07,5,2.99,"['M', 'EY1', 'N', 'JH', 'ER0']","['M', 'EY', 'N', 'JH', 'ER']",NOUN,"['M', 'EY', 'N', 'JH', '<EOS>']"
746,746,bland,RSSL,real,short,simple,3.16e-06,5,3.5,"['B', 'L', 'AE1', 'N', 'D']","['B', 'L', 'AE', 'N', 'D']",ADJ,"['B', 'L', 'AE', 'N', '<EOS>']"
747,747,patel,RSSL,real,short,simple,3.09e-06,5,3.49,"['P', 'AH0', 'T', 'EH1', 'L']","['P', 'AH', 'T', 'EH', 'L']",PROPN,"['P', 'AH', 'T', 'EH', '<EOS>']"
748,748,dayton,RSSL,real,short,simple,3.16e-06,5,3.5,"['D', 'EY1', 'T', 'AH0', 'N']","['D', 'EY', 'T', 'AH', 'N']",PROPN,"['D', 'EY', 'T', '<EOS>', '<EOS>']"
749,749,hue,RSSL,real,short,simple,3.09e-06,3,3.49,"['HH', 'Y', 'UW1']","['HH', 'Y', 'UW']",NOUN,"['HH', 'Y', 'UW']"
750,750,gulp,RSSL,real,short,simple,8.51e-07,4,2.93,"['G', 'AH1', 'L', 'P']","['G', 'AH', 'L', 'P']",VERB,"['G', 'AH', 'L', 'P']"
751,751,yank,RSSL,real,short,simple,1e-06,4,3.0,"['Y', 'AE1', 'NG', 'K']","['Y', 'AE', 'NG', 'K']",VERB,"['Y', 'AE', 'NG', '<EOS>']"
752,752,musk,RSSL,real,short,simple,3.09e-06,4,3.49,"['M', 'AH1', 'S', 'K']","['M', 'AH', 'S', 'K']",NOUN,"['M', 'AH', 'S', '<EOS>']"
753,753,cobb,RSSL,real,short,simple,3.16e-06,3,3.5,"['K', 'AA1', 'B']","['K', 'AA', 'B']",PROPN,"['K', 'AA', 'B']"
754,754,moth,RSSL,real,short,simple,3.16e-06,3,3.5,"['M', 'AO1', 'TH']","['M', 'AO', 'TH']",NOUN,"['M', 'AO', 'TH']"
755,755,keane,RSSL,real,short,simple,1.78e-06,3,3.25,"['K', 'IY1', 'N']","['K', 'IY', 'N']",PROPN,"['K', 'IY', 'N']"
756,756,shard,RSSL,real,short,simple,1e-06,4,3.0,"['SH', 'AA1', 'R', 'D']","['SH', 'AA', 'R', 'D']",NOUN,"['SH', 'AA', 'R', '<EOS>']"
757,757,foley,RSSL,real,short,simple,3.16e-06,4,3.5,"['F', 'OW1', 'L', 'IY0']","['F', 'OW', 'L', 'IY']",PROPN,"['F', 'OW', 'L', 'IY']"
758,758,guinness,RSSL,real,short,simple,3.09e-06,5,3.49,"['G', 'IH1', 'N', 'AH0', 'S']","['G', 'IH', 'N', 'AH', 'S']",PROPN,"['G', 'IH', 'N', 'S', '<EOS>']"
759,759,bribe,RSSL,real,short,simple,3.16e-06,4,3.5,"['B', 'R', 'AY1', 'B']","['B', 'R', 'AY', 'B']",VERB,"['B', 'R', 'AY', '<EOS>']"
760,760,equip,RSSL,real,short,simple,3.16e-06,5,3.5,"['IH0', 'K', 'W', 'IH1', 'P']","['IH', 'K', 'W', 'IH', 'P']",VERB,"['IH', 'K', 'W', 'IH', 'P']"
761,761,flap,RSSL,real,short,simple,3.09e-06,4,3.49,"['F', 'L', 'AE1', 'P']","['F', 'L', 'AE', 'P']",NOUN,"['F', 'L', 'AE', 'P']"
762,762,brag,RSSL,real,short,simple,3.09e-06,4,3.49,"['B', 'R', 'AE1', 'G']","['B', 'R', 'AE', 'G']",VERB,"['B', 'R', 'AE', '<EOS>']"
763,763,coco,RSSL,real,short,simple,3.09e-06,4,3.49,"['K', 'OW1', 'K', 'OW2']","['K', 'OW', 'K', 'OW']",PROPN,"['K', 'OW', 'K', '<EOS>']"
764,764,sieve,RSSL,real,short,simple,1e-06,3,3.0,"['S', 'IH1', 'V']","['S', 'IH', 'V']",NOUN,"['S', 'IH', 'V']"
765,765,imam,RSSL,real,short,simple,3.16e-06,4,3.5,"['AY1', 'M', 'AE0', 'M']","['AY', 'M', 'AE', 'M']",NOUN,"['AY', 'M', 'AE', '<EOS>']"
766,766,dine,RSSL,real,short,simple,3.09e-06,3,3.49,"['D', 'AY1', 'N']","['D', 'AY', 'N']",VERB,"['D', 'AY', 'N']"
767,767,spore,RSSL,real,short,simple,1e-06,4,3.0,"['S', 'P', 'AO1', 'R']","['S', 'P', 'AO', 'R']",PROPN,"['S', 'P', 'AO', 'R']"
768,768,aloof,RSSL,real,short,simple,9.77e-07,4,2.99,"['AH0', 'L', 'UW1', 'F']","['AH', 'L', 'UW', 'F']",ADJ,"['AH', 'L', 'UW', 'F']"
769,769,jekyll,RSSL,real,short,simple,9.77e-07,5,2.99,"['JH', 'EH1', 'K', 'AH0', 'L']","['JH', 'EH', 'K', 'AH', 'L']",PROPN,"['JH', 'EH', 'K', 'AH', '<EOS>']"
770,770,urdu,RSSL,real,short,simple,1.82e-06,3,3.26,"['ER0', 'D', 'UW1']","['ER', 'D', 'UW']",PROPN,"['ER', 'D', 'UW']"
771,771,derrick,RSSL,real,short,simple,3.09e-06,5,3.49,"['D', 'EH1', 'R', 'IH0', 'K']","['D', 'EH', 'R', 'IH', 'K']",PROPN,"['D', 'EH', 'R', 'IH', '<EOS>']"
772,772,klaus,RSSL,real,short,simple,3.16e-06,4,3.5,"['K', 'L', 'AW1', 'S']","['K', 'L', 'AW', 'S']",PROPN,"['K', 'L', 'AW', 'S']"
773,773,bimbo,RSSL,real,short,simple,7.41e-07,5,2.87,"['B', 'IH1', 'M', 'B', 'OW0']","['B', 'IH', 'M', 'B', 'OW']",NOUN,"['B', 'IH', 'M', 'B', '<EOS>']"
774,774,annex,RSSL,real,short,simple,3.16e-06,5,3.5,"['AE1', 'N', 'EH2', 'K', 'S']","['AE', 'N', 'EH', 'K', 'S']",VERB,"['AE', 'N', 'EH', 'K', '<EOS>']"
775,775,lahore,RSSL,real,short,simple,3.09e-06,5,3.49,"['L', 'AA0', 'HH', 'AO1', 'R']","['L', 'AA', 'HH', 'AO', 'R']",PROPN,"['L', 'AA', 'HH', 'AO', '<EOS>']"
776,776,arbor,RSSL,real,short,simple,3.09e-06,4,3.49,"['AA1', 'R', 'B', 'ER0']","['AA', 'R', 'B', 'ER']",NOUN,"['AA', 'R', 'B', 'ER']"
777,777,barley,RSSL,real,short,simple,3.09e-06,5,3.49,"['B', 'AA1', 'R', 'L', 'IY0']","['B', 'AA', 'R', 'L', 'IY']",NOUN,"['B', 'AA', 'R', 'L', '<EOS>']"
778,778,apnea,RSSL,real,short,simple,1e-06,5,3.0,"['AE1', 'P', 'N', 'IY0', 'AH0']","['AE', 'P', 'N', 'IY', 'AH']",PROPN,"['AE', 'P', 'N', 'IY', '<EOS>']"
779,779,nasal,RSSL,real,short,simple,3.09e-06,5,3.49,"['N', 'EY1', 'Z', 'AH0', 'L']","['N', 'EY', 'Z', 'AH', 'L']",ADJ,"['N', 'EY', 'Z', '<EOS>', '<EOS>']"
780,780,loon,RSSL,real,short,simple,9.77e-07,3,2.99,"['L', 'UW1', 'N']","['L', 'UW', 'N']",NOUN,"['L', 'UW', 'N']"
781,781,loaf,RSSL,real,short,simple,3.09e-06,3,3.49,"['L', 'OW1', 'F']","['L', 'OW', 'F']",PROPN,"['L', 'OW', 'F']"
782,782,subaru,RSSL,real,short,simple,1.82e-06,5,3.26,"['S', 'UW1', 'B', 'ER0', 'UW0']","['S', 'UW', 'B', 'ER', 'UW']",PROPN,"['S', 'UW', 'B', 'ER', '<EOS>']"
783,783,accrue,RSSL,real,short,simple,8.13e-07,4,2.91,"['AH0', 'K', 'R', 'UW1']","['AH', 'K', 'R', 'UW']",VERB,"['AH', 'K', 'R', '<EOS>']"
784,784,peg,RSSL,real,short,simple,3.09e-06,3,3.49,"['P', 'EH1', 'G']","['P', 'EH', 'G']",NOUN,"['P', 'EH', 'G']"
785,785,nectar,RSSL,real,short,simple,1.78e-06,5,3.25,"['N', 'EH1', 'K', 'T', 'ER0']","['N', 'EH', 'K', 'T', 'ER']",PROPN,"['N', 'EH', 'K', 'T', '<EOS>']"
786,786,pita,RSSL,real,short,simple,1e-06,4,3.0,"['P', 'IY1', 'T', 'AH0']","['P', 'IY', 'T', 'AH']",NOUN,"['P', 'IY', 'T', '<EOS>']"
787,787,cub,RSSL,real,short,simple,3.09e-06,3,3.49,"['K', 'AH1', 'B']","['K', 'AH', 'B']",NOUN,"['K', 'AH', 'B']"
788,788,sauna,RSSL,real,short,simple,1.78e-06,4,3.25,"['S', 'AO1', 'N', 'AH0']","['S', 'AO', 'N', 'AH']",PROPN,"['S', 'AO', 'N', '<EOS>']"
789,789,canoe,RSSL,real,short,simple,3.16e-06,4,3.5,"['K', 'AH0', 'N', 'UW1']","['K', 'AH', 'N', 'UW']",NOUN,"['K', 'AH', 'N', '<EOS>']"
790,790,wink,RSSL,real,short,simple,3.16e-06,4,3.5,"['W', 'IH1', 'NG', 'K']","['W', 'IH', 'NG', 'K']",NOUN,"['W', 'IH', 'NG', '<EOS>']"
791,791,knob,RSSL,real,short,simple,3.09e-06,3,3.49,"['N', 'AA1', 'B']","['N', 'AA', 'B']",NOUN,"['N', 'AA', 'B']"
792,792,oprah,RSSL,real,short,simple,3.09e-06,4,3.49,"['OW1', 'P', 'R', 'AH0']","['OW', 'P', 'R', 'AH']",PROPN,"['OW', 'P', 'R', '<EOS>']"
793,793,guam,RSSL,real,short,simple,1.78e-06,4,3.25,"['G', 'W', 'AA1', 'M']","['G', 'W', 'AA', 'M']",PROPN,"['G', 'W', 'AA', 'M']"
794,794,avid,RSSL,real,short,simple,3.16e-06,4,3.5,"['AE1', 'V', 'AH0', 'D']","['AE', 'V', 'AH', 'D']",ADJ,"['AE', 'V', 'D', '<EOS>']"
795,795,acacia,RSSL,real,short,simple,1.02e-06,5,3.01,"['AH0', 'K', 'EY1', 'SH', 'AH0']","['AH', 'K', 'EY', 'SH', 'AH']",NOUN,"['AH', 'K', 'EY', 'SH', '<EOS>']"
796,796,oft,RSSL,real,short,simple,1.78e-06,3,3.25,"['AO1', 'F', 'T']","['AO', 'F', 'T']",ADV,"['AO', 'F', 'T']"
797,797,leach,RSSL,real,short,simple,1.78e-06,3,3.25,"['L', 'IY1', 'CH']","['L', 'IY', 'CH']",VERB,"['L', 'IY', 'CH']"
798,798,hoot,RSSL,real,short,simple,9.77e-07,3,2.99,"['HH', 'UW1', 'T']","['HH', 'UW', 'T']",NOUN,"['HH', 'UW', 'T']"
799,799,odor,RSSL,real,short,simple,3.09e-06,3,3.49,"['OW1', 'D', 'ER0']","['OW', 'D', 'ER']",NOUN,"['OW', 'D', 'ER']"
800,0,solocomov,PLS,pseudo,long,simple,,9,,"['S', 'OW0', 'L', 'OW1', 'K', 'AH0', 'M', 'AO0', 'F']","['S', 'OW', 'L', 'OW', 'K', 'AH', 'M', 'AO', 'F']",,"['S', 'OW', 'L', 'AO', 'K', '<EOS>', '<EOS>', '<EOS>', '<EOS>']"
801,1,gostrient,PLS,pseudo,long,simple,,9,,"['G', 'AA1', 'S', 'T', 'R', 'IY0', 'EH0', 'N', 'T']","['G', 'AA', 'S', 'T', 'R', 'IY', 'EH', 'N', 'T']",,"['G', 'AA', 'R', 'T', 'EH', 'IY', '<EOS>', '<EOS>', '<EOS>']"
802,2,divestrate,PLS,pseudo,long,simple,,9,,"['D', 'IH1', 'V', 'EH0', 'S', 'T', 'R', 'EY2', 'T']","['D', 'IH', 'V', 'EH', 'S', 'T', 'R', 'EY', 'T']",,"['D', 'IH', 'V', 'EH', 'S', 'T', '<EOS>', '<EOS>', '<EOS>']"
803,3,strusanad,PLS,pseudo,long,simple,,9,,"['S', 'T', 'R', 'UW1', 'S', 'AH0', 'N', 'AH0', 'D']","['S', 'T', 'R', 'UW', 'S', 'AH', 'N', 'AH', 'D']",,"['S', 'T', 'R', 'UW', 'S', '<EOS>', '<EOS>', '<EOS>', '<EOS>']"
804,4,diuralim,PLS,pseudo,long,simple,,9,,"['D', 'AY0', 'Y', 'UH1', 'R', 'AH0', 'L', 'AH0', 'M']","['D', 'AY', 'Y', 'UH', 'R', 'AH', 'L', 'AH', 'M']",,"['D', 'AY', 'Y', 'UH', 'R', 'AH', '<EOS>', '<EOS>', '<EOS>']"
805,5,speryborm,PLS,pseudo,long,simple,,9,,"['S', 'P', 'EH1', 'R', 'IY0', 'B', 'AO2', 'R', 'M']","['S', 'P', 'EH', 'R', 'IY', 'B', 'AO', 'R', 'M']",,"['S', 'P', 'EH', 'R', 'AO', 'IY', '<EOS>', '<EOS>', '<EOS>']"
806,6,inflegest,PLS,pseudo,long,simple,,9,,"['IH1', 'N', 'F', 'L', 'AH0', 'JH', 'EH0', 'S', 'T']","['IH', 'N', 'F', 'L', 'AH', 'JH', 'EH', 'S', 'T']",,"['IH', 'N', 'F', 'L', 'EH', 'JH', '<EOS>', '<EOS>', '<EOS>']"
807,7,balentina,PLS,pseudo,long,simple,,9,,"['B', 'AA0', 'L', 'EH0', 'N', 'T', 'IY1', 'N', 'AH0']","['B', 'AA', 'L', 'EH', 'N', 'T', 'IY', 'N', 'AH']",,"['B', 'AA', 'L', 'EH', 'N', 'IY', '<EOS>', '<EOS>', '<EOS>']"
808,8,cladwicheet,PLS,pseudo,long,simple,,9,,"['K', 'L', 'AE1', 'D', 'W', 'IH0', 'CH', 'IY2', 'T']","['K', 'L', 'AE', 'D', 'W', 'IH', 'CH', 'IY', 'T']",,"['K', 'L', 'AE', 'D', 'CH', 'IH', 'T', '<EOS>', '<EOS>']"
809,9,websident,PLS,pseudo,long,simple,,9,,"['W', 'EH1', 'B', 'S', 'IH0', 'D', 'AH0', 'N', 'T']","['W', 'EH', 'B', 'S', 'IH', 'D', 'AH', 'N', 'T']",,"['W', 'EH', 'B', 'S', 'IH', 'D', '<EOS>', '<EOS>', '<EOS>']"
810,10,livinisal,PLS,pseudo,long,simple,,9,,"['L', 'IH1', 'V', 'IH0', 'N', 'IH0', 'S', 'AH0', 'L']","['L', 'IH', 'V', 'IH', 'N', 'IH', 'S', 'AH', 'L']",,"['L', 'IH', 'V', 'IH', 'N', '<EOS>', '<EOS>', '<EOS>', '<EOS>']"
811,11,epirental,PLS,pseudo,long,simple,,9,,"['EH0', 'P', 'IH0', 'R', 'EH1', 'N', 'T', 'AH0', 'L']","['EH', 'P', 'IH', 'R', 'EH', 'N', 'T', 'AH', 'L']",,"['EH', 'P', 'IH', 'R', 'EH', 'N', '<EOS>', '<EOS>', '<EOS>']"
812,12,coallencite,PLS,pseudo,long,simple,,9,,"['K', 'OW0', 'AA1', 'L', 'EH0', 'N', 'S', 'AY0', 'T']","['K', 'OW', 'AA', 'L', 'EH', 'N', 'S', 'AY', 'T']",,"['K', 'OW', 'AA', 'L', 'EH', 'P', '<EOS>', '<EOS>', '<EOS>']"
813,13,notencest,PLS,pseudo,long,simple,,9,,"['N', 'OW1', 'T', 'AH0', 'N', 'S', 'AH0', 'S', 'T']","['N', 'OW', 'T', 'AH', 'N', 'S', 'AH', 'S', 'T']",,"['N', 'OW', 'T', 'AH', 'S', 'L', '<EOS>', '<EOS>', '<EOS>']"
814,14,islaterdine,PLS,pseudo,long,simple,,9,,"['IH0', 'S', 'L', 'AA1', 'T', 'ER0', 'D', 'AY0', 'N']","['IH', 'S', 'L', 'AA', 'T', 'ER', 'D', 'AY', 'N']",,"['IH', 'S', 'L', 'AA', 'T', 'ER', 'D', '<EOS>', '<EOS>']"
