,Word,Condition,Lexicality,Size,Morphology,Frequency,Length,Zipf_Frequency,Phonemes,No_Stress,Part of Speech,Vowel Count,Consonant Count,Prediction,Edit_Distance,Insertions,Deletions,Substitutions,Error_Indices
636,crude,RSSH,real,short,simple,1e-05,4,4.0,"['K', 'R', 'UW', 'D']","['K', 'R', 'UW', 'D']",NOUN,1,3,"['K', 'R', 'UW', 'D']",0,0,0,0,[]
637,bound,RSSH,real,short,simple,2.88e-05,4,4.46,"['B', 'AW', 'N', 'D']","['B', 'AW', 'N', 'D']",VERB,1,3,"['B', 'AW', 'N', 'D']",0,0,0,0,[]
638,when,RSSH,real,short,simple,0.00234,3,6.37,"['W', 'EH', 'N']","['W', 'EH', 'N']",SCONJ,1,2,"['W', 'EH', 'N']",0,0,0,0,[]
639,that,RSSH,real,short,simple,0.0102,3,7.01,"['DH', 'AE', 'T']","['DH', 'AE', 'T']",PRON,1,2,"['DH', 'AE', 'T']",0,0,0,0,[]
640,hip,RSSH,real,short,simple,2.88e-05,3,4.46,"['HH', 'IH', 'P']","['HH', 'IH', 'P']",NOUN,1,2,"['HH', 'IH', 'P']",0,0,0,0,[]
641,run,RSSH,real,short,simple,0.000309,3,5.49,"['R', 'AH', 'N']","['R', 'AH', 'N']",VERB,1,2,"['R', 'AH', 'N']",0,0,0,0,[]
642,search,RSSH,real,short,simple,9.12e-05,3,4.96,"['S', 'ER', 'CH']","['S', 'ER', 'CH']",NOUN,1,2,"['S', 'ER', 'CH']",0,0,0,0,[]
643,none,RSSH,real,short,simple,8.51e-05,3,4.93,"['N', 'AH', 'N']","['N', 'AH', 'N']",NOUN,1,2,"['N', 'AH', 'N']",0,0,0,0,[]
644,let,RSSH,real,short,simple,0.000398,3,5.6,"['L', 'EH', 'T']","['L', 'EH', 'T']",VERB,1,2,"['L', 'EH', 'T']",0,0,0,0,[]
645,found,RSSH,real,short,simple,0.000479,4,5.68,"['F', 'AW', 'N', 'D']","['F', 'AW', 'N', 'D']",VERB,1,3,"['F', 'AW', 'N', 'D']",0,0,0,0,[]
646,image,RSSH,real,short,simple,8.71e-05,4,4.94,"['IH', 'M', 'AH', 'JH']","['IH', 'M', 'AH', 'JH']",NOUN,2,2,"['IH', 'M', 'AH', 'JH']",0,0,0,0,[]
647,whole,RSSH,real,short,simple,0.000288,3,5.46,"['HH', 'OW', 'L']","['HH', 'OW', 'L']",ADJ,1,2,"['HH', 'OW', 'L']",0,0,0,0,[]
648,pet,RSSH,real,short,simple,2.82e-05,3,4.45,"['P', 'EH', 'T']","['P', 'EH', 'T']",NOUN,1,2,"['P', 'EH', 'T']",0,0,0,0,[]
649,flash,RSSH,real,short,simple,2.82e-05,4,4.45,"['F', 'L', 'AE', 'SH']","['F', 'L', 'AE', 'SH']",VERB,1,3,"['F', 'L', 'AE', 'SH']",0,0,0,0,[]
650,such,RSSH,real,short,simple,0.000692,3,5.84,"['S', 'AH', 'CH']","['S', 'AH', 'CH']",ADJ,1,2,"['S', 'AH', 'CH']",0,0,0,0,[]
651,kind,RSSH,real,short,simple,0.000282,4,5.45,"['K', 'AY', 'N', 'D']","['K', 'AY', 'N', 'D']",NOUN,1,3,"['K', 'AY', 'N', 'D']",0,0,0,0,[]
652,used,RSSH,real,short,simple,0.000631,4,5.8,"['Y', 'UW', 'Z', 'D']","['Y', 'UW', 'Z', 'D']",VERB,1,3,"['Y', 'UW', 'Z', 'D']",0,0,0,0,[]
653,back,RSSH,real,short,simple,0.0011,3,6.04,"['B', 'AE', 'K']","['B', 'AE', 'K']",ADV,1,2,"['B', 'AE', 'K']",0,0,0,0,[]
654,south,RSSH,real,short,simple,0.000251,3,5.4,"['S', 'AW', 'TH']","['S', 'AW', 'TH']",NOUN,1,2,"['S', 'AW', 'TH']",0,0,0,0,[]
655,stop,RSSH,real,short,simple,0.000331,4,5.52,"['S', 'T', 'AA', 'P']","['S', 'T', 'AA', 'P']",VERB,1,3,"['S', 'T', 'AA', 'P']",0,0,0,0,[]
656,fear,RSSH,real,short,simple,8.91e-05,3,4.95,"['F', 'IH', 'R']","['F', 'IH', 'R']",VERB,1,2,"['F', 'IH', 'R']",0,0,0,0,[]
657,make,RSSH,real,short,simple,0.0012,3,6.08,"['M', 'EY', 'K']","['M', 'EY', 'K']",VERB,1,2,"['M', 'EY', 'K']",0,0,0,0,[]
658,far,RSSH,real,short,simple,0.000316,3,5.5,"['F', 'AA', 'R']","['F', 'AA', 'R']",ADV,1,2,"['F', 'AA', 'R']",0,0,0,0,[]
659,than,RSSH,real,short,simple,0.00135,3,6.13,"['DH', 'AE', 'N']","['DH', 'AE', 'N']",ADP,1,2,"['DH', 'AE', 'N']",0,0,0,0,[]
660,point,RSSH,real,short,simple,0.000347,4,5.54,"['P', 'OY', 'N', 'T']","['P', 'OY', 'N', 'T']",VERB,1,3,"['P', 'OY', 'N', 'T']",0,0,0,0,[]
661,scene,RSSH,real,short,simple,9.33e-05,3,4.97,"['S', 'IY', 'N']","['S', 'IY', 'N']",NOUN,1,2,"['S', 'IY', 'N']",0,0,0,0,[]
662,rule,RSSH,real,short,simple,8.71e-05,3,4.94,"['R', 'UW', 'L']","['R', 'UW', 'L']",VERB,1,2,"['R', 'UW', 'L']",0,0,0,0,[]
663,sell,RSSH,real,short,simple,9.55e-05,3,4.98,"['S', 'EH', 'L']","['S', 'EH', 'L']",VERB,1,2,"['S', 'EH', 'L']",0,0,0,0,[]
664,gray,RSSH,real,short,simple,2.82e-05,3,4.45,"['G', 'R', 'EY']","['G', 'R', 'EY']",ADJ,1,2,"['G', 'R', 'EY']",0,0,0,0,[]
665,this,RSSH,real,short,simple,0.00661,3,6.82,"['DH', 'IH', 'S']","['DH', 'IH', 'S']",PRON,1,2,"['DH', 'IH', 'S']",0,0,0,0,[]
666,great,RSSH,real,short,simple,0.000759,4,5.88,"['G', 'R', 'EY', 'T']","['G', 'R', 'EY', 'T']",ADJ,1,3,"['G', 'R', 'EY', 'T']",0,0,0,0,[]
667,bad,RSSH,real,short,simple,0.000339,3,5.53,"['B', 'AE', 'D']","['B', 'AE', 'D']",ADJ,1,2,"['B', 'AE', 'D']",0,0,0,0,[]
668,from,RSSH,real,short,simple,0.00427,4,6.63,"['F', 'R', 'AH', 'M']","['F', 'R', 'AH', 'M']",ADP,1,3,"['F', 'R', 'AH', 'M']",0,0,0,0,[]
669,uncle,RSSH,real,short,simple,2.82e-05,5,4.45,"['AH', 'NG', 'K', 'AH', 'L']","['AH', 'NG', 'K', 'AH', 'L']",NOUN,2,3,"['AH', 'NG', 'K', 'AH', 'L']",0,0,0,0,[]
670,nude,RSSH,real,short,simple,1e-05,3,4.0,"['N', 'UW', 'D']","['N', 'UW', 'D']",ADJ,1,2,"['N', 'UW', 'D']",0,0,0,0,[]
671,crush,RSSH,real,short,simple,1.48e-05,4,4.17,"['K', 'R', 'AH', 'SH']","['K', 'R', 'AH', 'SH']",VERB,1,3,"['K', 'R', 'AH', 'SH']",0,0,0,0,[]
672,cargo,RSSH,real,short,simple,1.55e-05,5,4.19,"['K', 'AA', 'R', 'G', 'OW']","['K', 'AA', 'R', 'G', 'OW']",NOUN,2,3,"['K', 'AA', 'R', 'G', 'OW']",0,0,0,0,[]
673,there,RSSH,real,short,simple,0.00204,3,6.31,"['DH', 'EH', 'R']","['DH', 'EH', 'R']",PRON,1,2,"['DH', 'EH', 'R']",0,0,0,0,[]
674,got,RSSH,real,short,simple,0.000813,3,5.91,"['G', 'AA', 'T']","['G', 'AA', 'T']",VERB,1,2,"['G', 'AA', 'T']",0,0,0,0,[]
675,other,RSSH,real,short,simple,0.00145,3,6.16,"['AH', 'DH', 'ER']","['AH', 'DH', 'ER']",ADJ,2,1,"['AH', 'DH', 'ER']",0,0,0,0,[]
676,which,RSSH,real,short,simple,0.002,3,6.3,"['W', 'IH', 'CH']","['W', 'IH', 'CH']",PRON,1,2,"['W', 'IH', 'CH']",0,0,0,0,[]
677,can,RSSH,real,short,simple,0.00288,3,6.46,"['K', 'AE', 'N']","['K', 'AE', 'N']",AUX,1,2,"['K', 'AE', 'N']",0,0,0,0,[]
678,nature,RSSH,real,short,simple,9.55e-05,4,4.98,"['N', 'EY', 'CH', 'ER']","['N', 'EY', 'CH', 'ER']",NOUN,2,2,"['N', 'EY', 'CH', 'ER']",0,0,0,0,[]
679,five,RSSH,real,short,simple,0.000282,3,5.45,"['F', 'AY', 'V']","['F', 'AY', 'V']",NUM,1,2,"['F', 'AY', 'V']",0,0,0,0,[]
680,shit,RSSH,real,short,simple,0.000302,3,5.48,"['SH', 'IH', 'T']","['SH', 'IH', 'T']",VERB,1,2,"['SH', 'IH', 'T']",0,0,0,0,[]
681,fan,RSSH,real,short,simple,8.32e-05,3,4.92,"['F', 'AE', 'N']","['F', 'AE', 'N']",PROPN,1,2,"['F', 'AE', 'N']",0,0,0,0,[]
682,raid,RSSH,real,short,simple,1.55e-05,3,4.19,"['R', 'EY', 'D']","['R', 'EY', 'D']",NOUN,1,2,"['R', 'EY', 'D']",0,0,0,0,[]
683,get,RSSH,real,short,simple,0.00191,3,6.28,"['G', 'EH', 'T']","['G', 'EH', 'T']",VERB,1,2,"['G', 'EH', 'T']",0,0,0,0,[]
684,sure,RSSH,real,short,simple,0.000468,3,5.67,"['SH', 'UH', 'R']","['SH', 'UH', 'R']",ADJ,1,2,"['SH', 'UH', 'R']",0,0,0,0,[]
685,soccer,RSSH,real,short,simple,3.02e-05,4,4.48,"['S', 'AA', 'K', 'ER']","['S', 'AA', 'K', 'ER']",NOUN,2,2,"['S', 'AA', 'K', 'ER']",0,0,0,0,[]
686,love,RSSH,real,short,simple,0.000661,3,5.82,"['L', 'AH', 'V']","['L', 'AH', 'V']",VERB,1,2,"['L', 'AH', 'V']",0,0,0,0,[]
687,drone,RSSH,real,short,simple,1e-05,4,4.0,"['D', 'R', 'OW', 'N']","['D', 'R', 'OW', 'N']",NOUN,1,3,"['D', 'R', 'OW', 'N']",0,0,0,0,[]
688,bone,RSSH,real,short,simple,2.95e-05,3,4.47,"['B', 'OW', 'N']","['B', 'OW', 'N']",NOUN,1,2,"['B', 'OW', 'N']",0,0,0,0,[]
689,wrong,RSSH,real,short,simple,0.000245,3,5.39,"['R', 'AO', 'NG']","['R', 'AO', 'NG']",ADJ,1,2,"['R', 'AO', 'NG']",0,0,0,0,[]
690,tape,RSSH,real,short,simple,2.75e-05,3,4.44,"['T', 'EY', 'P']","['T', 'EY', 'P']",NOUN,1,2,"['T', 'EY', 'P']",0,0,0,0,[]
691,battle,RSSH,real,short,simple,8.71e-05,5,4.94,"['B', 'AE', 'T', 'AH', 'L']","['B', 'AE', 'T', 'AH', 'L']",NOUN,2,3,"['B', 'AE', 'T', 'AH', 'L']",0,0,0,0,[]
692,bath,RSSH,real,short,simple,2.75e-05,3,4.44,"['B', 'AE', 'TH']","['B', 'AE', 'TH']",NOUN,1,2,"['B', 'AE', 'TH']",0,0,0,0,[]
693,bulk,RSSH,real,short,simple,1.55e-05,4,4.19,"['B', 'AH', 'L', 'K']","['B', 'AH', 'L', 'K']",NOUN,1,3,"['B', 'AH', 'L', 'K']",0,0,0,0,[]
694,week,RSSH,real,short,simple,0.000363,3,5.56,"['W', 'IY', 'K']","['W', 'IY', 'K']",NOUN,1,2,"['W', 'IY', 'K']",0,0,0,0,[]
695,hard,RSSH,real,short,simple,0.000339,4,5.53,"['HH', 'AA', 'R', 'D']","['HH', 'AA', 'R', 'D']",ADV,1,3,"['HH', 'AA', 'R', 'D']",0,0,0,0,[]
696,lack,RSSH,real,short,simple,8.32e-05,3,4.92,"['L', 'AE', 'K']","['L', 'AE', 'K']",NOUN,1,2,"['L', 'AE', 'K']",0,0,0,0,[]
697,might,RSSH,real,short,simple,0.000457,3,5.66,"['M', 'AY', 'T']","['M', 'AY', 'T']",AUX,1,2,"['M', 'AY', 'T']",0,0,0,0,[]
698,thing,RSSH,real,short,simple,0.000525,3,5.72,"['TH', 'IH', 'NG']","['TH', 'IH', 'NG']",NOUN,1,2,"['TH', 'IH', 'NG']",0,0,0,0,[]
699,sort,RSSH,real,short,simple,0.0001,4,5.0,"['S', 'AO', 'R', 'T']","['S', 'AO', 'R', 'T']",NOUN,1,3,"['S', 'AO', 'R', 'T']",0,0,0,0,[]
700,cajun,RSSL,real,short,simple,9.77e-07,5,2.99,"['K', 'EY', 'JH', 'AH', 'N']","['K', 'EY', 'JH', 'AH', 'N']",PROPN,2,3,"['K', 'EY', 'JH', 'AH', 'N']",0,0,0,0,[]
701,judo,RSSL,real,short,simple,1.78e-06,4,3.25,"['JH', 'UW', 'D', 'OW']","['JH', 'UW', 'D', 'OW']",NOUN,2,2,"['JH', 'UW', 'D', 'OW']",0,0,0,0,[]
702,heinous,RSSL,real,short,simple,1.78e-06,5,3.25,"['HH', 'EY', 'N', 'AH', 'S']","['HH', 'EY', 'N', 'AH', 'S']",ADJ,2,3,"['HH', 'EY', 'N', 'AH', 'S']",0,0,0,0,[]
703,hind,RSSL,real,short,simple,3.16e-06,4,3.5,"['HH', 'AY', 'N', 'D']","['HH', 'AY', 'N', 'D']",NOUN,1,3,"['HH', 'AY', 'N', 'D']",0,0,0,0,[]
704,larva,RSSL,real,short,simple,9.77e-07,5,2.99,"['L', 'AA', 'R', 'V', 'AH']","['L', 'AA', 'R', 'V', 'AH']",PROPN,2,3,"['L', 'AA', 'R', 'V', 'AH']",0,0,0,0,[]
705,buckle,RSSL,real,short,simple,3.16e-06,5,3.5,"['B', 'AH', 'K', 'AH', 'L']","['B', 'AH', 'K', 'AH', 'L']",VERB,2,3,"['B', 'AH', 'K', 'AH', 'L']",0,0,0,0,[]
706,elk,RSSL,real,short,simple,3.09e-06,3,3.49,"['EH', 'L', 'K']","['EH', 'L', 'K']",NOUN,1,2,"['EH', 'L', 'K']",0,0,0,0,[]
707,lex,RSSL,real,short,simple,3.16e-06,4,3.5,"['L', 'EH', 'K', 'S']","['L', 'EH', 'K', 'S']",PROPN,1,3,"['L', 'EH', 'K', 'S']",0,0,0,0,[]
708,cannes,RSSL,real,short,simple,3.16e-06,4,3.5,"['K', 'AE', 'N', 'Z']","['K', 'AE', 'N', 'Z']",PROPN,1,3,"['K', 'AE', 'N', 'Z']",0,0,0,0,[]
709,tug,RSSL,real,short,simple,3.16e-06,3,3.5,"['T', 'AH', 'G']","['T', 'AH', 'G']",NOUN,1,2,"['T', 'AH', 'G']",0,0,0,0,[]
710,mabel,RSSL,real,short,simple,1.78e-06,5,3.25,"['M', 'EY', 'B', 'AH', 'L']","['M', 'EY', 'B', 'AH', 'L']",PROPN,2,3,"['M', 'EY', 'B', 'AH', 'L']",0,0,0,0,[]
711,tenet,RSSL,real,short,simple,1e-06,5,3.0,"['T', 'EH', 'N', 'AH', 'T']","['T', 'EH', 'N', 'AH', 'T']",NOUN,2,3,"['T', 'EH', 'N', 'AH', 'T']",0,0,0,0,[]
712,quell,RSSL,real,short,simple,1e-06,4,3.0,"['K', 'W', 'EH', 'L']","['K', 'W', 'EH', 'L']",VERB,1,3,"['K', 'W', 'EH', 'L']",0,0,0,0,[]
713,druid,RSSL,real,short,simple,9.77e-07,5,2.99,"['D', 'R', 'UW', 'IH', 'D']","['D', 'R', 'UW', 'IH', 'D']",ADJ,2,3,"['D', 'R', 'UW', 'IH', 'D']",0,0,0,0,[]
714,clog,RSSL,real,short,simple,9.77e-07,4,2.99,"['K', 'L', 'AA', 'G']","['K', 'L', 'AA', 'G']",VERB,1,3,"['K', 'L', 'AA', 'G']",0,0,0,0,[]
715,barge,RSSL,real,short,simple,3.16e-06,4,3.5,"['B', 'AA', 'R', 'JH']","['B', 'AA', 'R', 'JH']",VERB,1,3,"['B', 'AA', 'R', 'JH']",0,0,0,0,[]
716,attire,RSSL,real,short,simple,3.09e-06,4,3.49,"['AH', 'T', 'AY', 'ER']","['AH', 'T', 'AY', 'ER']",NOUN,3,1,"['AH', 'T', 'AY', 'ER']",0,0,0,0,[]
717,cider,RSSL,real,short,simple,3.16e-06,4,3.5,"['S', 'AY', 'D', 'ER']","['S', 'AY', 'D', 'ER']",NOUN,2,2,"['S', 'AY', 'D', 'ER']",0,0,0,0,[]
718,bong,RSSL,real,short,simple,3.16e-06,3,3.5,"['B', 'AA', 'NG']","['B', 'AA', 'NG']",NOUN,1,2,"['B', 'AA', 'NG']",0,0,0,0,[]
719,diaper,RSSL,real,short,simple,3.09e-06,4,3.49,"['D', 'AY', 'P', 'ER']","['D', 'AY', 'P', 'ER']",NOUN,2,2,"['D', 'AY', 'P', 'ER']",0,0,0,0,[]
720,chanel,RSSL,real,short,simple,3.09e-06,5,3.49,"['SH', 'AH', 'N', 'EH', 'L']","['SH', 'AH', 'N', 'EH', 'L']",PROPN,2,3,"['SH', 'AH', 'N', 'EH', 'L']",0,0,0,0,[]
721,jihad,RSSL,real,short,simple,3.09e-06,5,3.49,"['JH', 'IY', 'HH', 'AE', 'D']","['JH', 'IY', 'HH', 'AE', 'D']",NOUN,2,3,"['JH', 'IY', 'HH', 'AE', 'D']",0,0,0,0,[]
722,goof,RSSL,real,short,simple,9.77e-07,3,2.99,"['G', 'UW', 'F']","['G', 'UW', 'F']",NOUN,1,2,"['G', 'UW', 'F']",0,0,0,0,[]
723,bert,RSSL,real,short,simple,3.16e-06,3,3.5,"['B', 'ER', 'T']","['B', 'ER', 'T']",PROPN,1,2,"['B', 'ER', 'T']",0,0,0,0,[]
724,dud,RSSL,real,short,simple,9.77e-07,3,2.99,"['D', 'AH', 'D']","['D', 'AH', 'D']",NOUN,1,2,"['D', 'AH', 'D']",0,0,0,0,[]
725,havoc,RSSL,real,short,simple,3.16e-06,5,3.5,"['HH', 'AE', 'V', 'AH', 'K']","['HH', 'AE', 'V', 'AH', 'K']",NOUN,2,3,"['HH', 'AE', 'V', 'AH', 'K']",0,0,0,0,[]
726,sabbath,RSSL,real,short,simple,3.16e-06,5,3.5,"['S', 'AE', 'B', 'AH', 'TH']","['S', 'AE', 'B', 'AH', 'TH']",PROPN,2,3,"['S', 'AE', 'B', 'AH', 'TH']",0,0,0,0,[]
727,custer,RSSL,real,short,simple,9.77e-07,5,2.99,"['K', 'AH', 'S', 'T', 'ER']","['K', 'AH', 'S', 'T', 'ER']",PROPN,2,3,"['K', 'AH', 'S', 'T', 'ER']",0,0,0,0,[]
728,hive,RSSL,real,short,simple,3.16e-06,3,3.5,"['HH', 'AY', 'V']","['HH', 'AY', 'V']",NOUN,1,2,"['HH', 'AY', 'V']",0,0,0,0,[]
729,axle,RSSL,real,short,simple,3.09e-06,5,3.49,"['AE', 'K', 'S', 'AH', 'L']","['AE', 'K', 'S', 'AH', 'L']",NOUN,2,3,"['AE', 'K', 'S', 'AH', 'L']",0,0,0,0,[]
730,quench,RSSL,real,short,simple,7.76e-07,5,2.89,"['K', 'W', 'EH', 'N', 'CH']","['K', 'W', 'EH', 'N', 'CH']",VERB,1,4,"['K', 'W', 'EH', 'N', 'CH']",0,0,0,0,[]
731,dudley,RSSL,real,short,simple,3.09e-06,5,3.49,"['D', 'AH', 'D', 'L', 'IY']","['D', 'AH', 'D', 'L', 'IY']",PROPN,2,3,"['D', 'AH', 'D', 'L', 'IY']",0,0,0,0,[]
732,quilt,RSSL,real,short,simple,1.78e-06,5,3.25,"['K', 'W', 'IH', 'L', 'T']","['K', 'W', 'IH', 'L', 'T']",NOUN,1,4,"['K', 'W', 'IH', 'L', 'T']",0,0,0,0,[]
733,mesa,RSSL,real,short,simple,3.16e-06,4,3.5,"['M', 'EY', 'S', 'AH']","['M', 'EY', 'S', 'AH']",PROPN,2,2,"['M', 'EY', 'S', 'AH']",0,0,0,0,[]
734,kuala,RSSL,real,short,simple,3.16e-06,5,3.5,"['K', 'W', 'AA', 'L', 'AH']","['K', 'W', 'AA', 'L', 'AH']",PROPN,2,3,"['K', 'W', 'AA', 'L', 'AH']",0,0,0,0,[]
735,luigi,RSSL,real,short,simple,1.78e-06,5,3.25,"['L', 'UW', 'IY', 'JH', 'IY']","['L', 'UW', 'IY', 'JH', 'IY']",PROPN,3,2,"['L', 'UW', 'IY', 'JH', 'IY']",0,0,0,0,[]
736,aorta,RSSL,real,short,simple,8.32e-07,5,2.92,"['EY', 'AO', 'R', 'T', 'AH']","['EY', 'AO', 'R', 'T', 'AH']",PROPN,3,2,"['EY', 'AO', 'R', 'T', 'AH']",0,0,0,0,[]
737,lint,RSSL,real,short,simple,9.77e-07,4,2.99,"['L', 'IH', 'N', 'T']","['L', 'IH', 'N', 'T']",NOUN,1,3,"['L', 'IH', 'N', 'T']",0,0,0,0,[]
738,glee,RSSL,real,short,simple,3.09e-06,3,3.49,"['G', 'L', 'IY']","['G', 'L', 'IY']",NOUN,1,2,"['G', 'L', 'IY']",0,0,0,0,[]
739,cask,RSSL,real,short,simple,9.77e-07,4,2.99,"['K', 'AE', 'S', 'K']","['K', 'AE', 'S', 'K']",NOUN,1,3,"['K', 'AE', 'S', 'K']",0,0,0,0,[]
740,roost,RSSL,real,short,simple,1e-06,4,3.0,"['R', 'UW', 'S', 'T']","['R', 'UW', 'S', 'T']",VERB,1,3,"['R', 'UW', 'S', 'T']",0,0,0,0,[]
741,pivot,RSSL,real,short,simple,3.16e-06,5,3.5,"['P', 'IH', 'V', 'AH', 'T']","['P', 'IH', 'V', 'AH', 'T']",NOUN,2,3,"['P', 'IH', 'V', 'AH', 'T']",0,0,0,0,[]
742,eliot,RSSL,real,short,simple,3.16e-06,5,3.5,"['EH', 'L', 'IY', 'AH', 'T']","['EH', 'L', 'IY', 'AH', 'T']",PROPN,3,2,"['EH', 'L', 'IY', 'AH', 'T']",0,0,0,0,[]
743,dazzle,RSSL,real,short,simple,1.05e-06,5,3.02,"['D', 'AE', 'Z', 'AH', 'L']","['D', 'AE', 'Z', 'AH', 'L']",VERB,2,3,"['D', 'AE', 'Z', 'AH', 'L']",0,0,0,0,[]
744,ikea,RSSL,real,short,simple,3.09e-06,4,3.49,"['AY', 'K', 'IY', 'AH']","['AY', 'K', 'IY', 'AH']",PROPN,3,1,"['AY', 'K', 'IY', 'AH']",0,0,0,0,[]
745,manger,RSSL,real,short,simple,9.77e-07,5,2.99,"['M', 'EY', 'N', 'JH', 'ER']","['M', 'EY', 'N', 'JH', 'ER']",NOUN,2,3,"['M', 'EY', 'N', 'JH', 'ER']",0,0,0,0,[]
746,bland,RSSL,real,short,simple,3.16e-06,5,3.5,"['B', 'L', 'AE', 'N', 'D']","['B', 'L', 'AE', 'N', 'D']",ADJ,1,4,"['B', 'L', 'AE', 'N', 'D']",0,0,0,0,[]
747,patel,RSSL,real,short,simple,3.09e-06,5,3.49,"['P', 'AH', 'T', 'EH', 'L']","['P', 'AH', 'T', 'EH', 'L']",PROPN,2,3,"['P', 'AH', 'T', 'EH', 'L']",0,0,0,0,[]
748,dayton,RSSL,real,short,simple,3.16e-06,5,3.5,"['D', 'EY', 'T', 'AH', 'N']","['D', 'EY', 'T', 'AH', 'N']",PROPN,2,3,"['D', 'EY', 'T', 'AH', 'N']",0,0,0,0,[]
749,hue,RSSL,real,short,simple,3.09e-06,3,3.49,"['HH', 'Y', 'UW']","['HH', 'Y', 'UW']",NOUN,1,2,"['HH', 'Y', 'UW']",0,0,0,0,[]
750,gulp,RSSL,real,short,simple,8.51e-07,4,2.93,"['G', 'AH', 'L', 'P']","['G', 'AH', 'L', 'P']",VERB,1,3,"['G', 'AH', 'L', 'P']",0,0,0,0,[]
751,yank,RSSL,real,short,simple,1e-06,4,3.0,"['Y', 'AE', 'NG', 'K']","['Y', 'AE', 'NG', 'K']",VERB,1,3,"['Y', 'AE', 'NG', 'K']",0,0,0,0,[]
752,musk,RSSL,real,short,simple,3.09e-06,4,3.49,"['M', 'AH', 'S', 'K']","['M', 'AH', 'S', 'K']",NOUN,1,3,"['M', 'AH', 'S', 'K']",0,0,0,0,[]
753,cobb,RSSL,real,short,simple,3.16e-06,3,3.5,"['K', 'AA', 'B']","['K', 'AA', 'B']",PROPN,1,2,"['K', 'AA', 'B']",0,0,0,0,[]
754,moth,RSSL,real,short,simple,3.16e-06,3,3.5,"['M', 'AO', 'TH']","['M', 'AO', 'TH']",NOUN,1,2,"['M', 'AO', 'TH']",0,0,0,0,[]
755,keane,RSSL,real,short,simple,1.78e-06,3,3.25,"['K', 'IY', 'N']","['K', 'IY', 'N']",PROPN,1,2,"['K', 'IY', 'N']",0,0,0,0,[]
756,shard,RSSL,real,short,simple,1e-06,4,3.0,"['SH', 'AA', 'R', 'D']","['SH', 'AA', 'R', 'D']",NOUN,1,3,"['SH', 'AA', 'R', 'D']",0,0,0,0,[]
757,foley,RSSL,real,short,simple,3.16e-06,4,3.5,"['F', 'OW', 'L', 'IY']","['F', 'OW', 'L', 'IY']",PROPN,2,2,"['F', 'OW', 'L', 'IY']",0,0,0,0,[]
758,guinness,RSSL,real,short,simple,3.09e-06,5,3.49,"['G', 'IH', 'N', 'AH', 'S']","['G', 'IH', 'N', 'AH', 'S']",PROPN,2,3,"['G', 'IH', 'N', 'AH', 'S']",0,0,0,0,[]
759,bribe,RSSL,real,short,simple,3.16e-06,4,3.5,"['B', 'R', 'AY', 'B']","['B', 'R', 'AY', 'B']",VERB,1,3,"['B', 'R', 'AY', 'B']",0,0,0,0,[]
760,equip,RSSL,real,short,simple,3.16e-06,5,3.5,"['IH', 'K', 'W', 'IH', 'P']","['IH', 'K', 'W', 'IH', 'P']",VERB,2,3,"['IH', 'K', 'W', 'IH', 'P']",0,0,0,0,[]
761,flap,RSSL,real,short,simple,3.09e-06,4,3.49,"['F', 'L', 'AE', 'P']","['F', 'L', 'AE', 'P']",NOUN,1,3,"['F', 'L', 'AE', 'P']",0,0,0,0,[]
762,brag,RSSL,real,short,simple,3.09e-06,4,3.49,"['B', 'R', 'AE', 'G']","['B', 'R', 'AE', 'G']",VERB,1,3,"['B', 'R', 'AE', 'G']",0,0,0,0,[]
763,coco,RSSL,real,short,simple,3.09e-06,4,3.49,"['K', 'OW', 'K', 'OW']","['K', 'OW', 'K', 'OW']",PROPN,2,2,"['K', 'OW', 'K', 'OW']",0,0,0,0,[]
764,sieve,RSSL,real,short,simple,1e-06,3,3.0,"['S', 'IH', 'V']","['S', 'IH', 'V']",NOUN,1,2,"['S', 'IH', 'V']",0,0,0,0,[]
765,imam,RSSL,real,short,simple,3.16e-06,4,3.5,"['AY', 'M', 'AE', 'M']","['AY', 'M', 'AE', 'M']",NOUN,2,2,"['AY', 'M', 'AE', 'M']",0,0,0,0,[]
766,dine,RSSL,real,short,simple,3.09e-06,3,3.49,"['D', 'AY', 'N']","['D', 'AY', 'N']",VERB,1,2,"['D', 'AY', 'N']",0,0,0,0,[]
767,spore,RSSL,real,short,simple,1e-06,4,3.0,"['S', 'P', 'AO', 'R']","['S', 'P', 'AO', 'R']",PROPN,1,3,"['S', 'P', 'AO', 'R']",0,0,0,0,[]
768,aloof,RSSL,real,short,simple,9.77e-07,4,2.99,"['AH', 'L', 'UW', 'F']","['AH', 'L', 'UW', 'F']",ADJ,2,2,"['AH', 'L', 'UW', 'F']",0,0,0,0,[]
769,jekyll,RSSL,real,short,simple,9.77e-07,5,2.99,"['JH', 'EH', 'K', 'AH', 'L']","['JH', 'EH', 'K', 'AH', 'L']",PROPN,2,3,"['JH', 'EH', 'K', 'AH', 'L']",0,0,0,0,[]
770,urdu,RSSL,real,short,simple,1.82e-06,3,3.26,"['ER', 'D', 'UW']","['ER', 'D', 'UW']",PROPN,2,1,"['ER', 'D', 'UW']",0,0,0,0,[]
771,derrick,RSSL,real,short,simple,3.09e-06,5,3.49,"['D', 'EH', 'R', 'IH', 'K']","['D', 'EH', 'R', 'IH', 'K']",PROPN,2,3,"['D', 'EH', 'R', 'IH', 'K']",0,0,0,0,[]
