,Phonemes,No Stress,Type,Real,Length
28846,"['B', 'B', 'ZH']","['B', 'B', 'ZH']",CCC,False,3
28847,"['B', 'B', 'V']","['B', 'B', 'V']",CCC,False,3
28848,"['B', 'B', 'DH']","['B', 'B', 'DH']",CCC,False,3
28849,"['B', 'B', 'HH']","['B', 'B', 'HH']",CCC,False,3
28850,"['B', 'B', 'CH']","['B', 'B', 'CH']",CCC,False,3
28851,"['B', 'B', 'JH']","['B', 'B', 'JH']",CCC,False,3
28852,"['B', 'B', 'M']","['B', 'B', 'M']",CCC,False,3
28853,"['B', 'B', 'N']","['B', 'B', 'N']",CCC,False,3
28854,"['B', 'B', 'NG']","['B', 'B', 'NG']",CCC,False,3
28855,"['B', 'B', 'L']","['B', 'B', 'L']",CCC,False,3
28856,"['B', 'B', 'R']","['B', 'B', 'R']",CCC,False,3
28857,"['B', 'B', 'W']","['B', 'B', 'W']",CCC,False,3
28858,"['B', 'B', 'Y']","['B', 'B', 'Y']",CCC,False,3
28859,"['B', 'D']","['B', 'D']",CC,False,2
28860,"['B', 'D', 'AH0']","['B', 'D', 'AH']",CCV,False,3
28861,"['B', 'D', 'OY0']","['B', 'D', 'OY']",CCV,False,3
28862,"['B', 'D', 'AA0']","['B', 'D', 'AA']",CCV,False,3
28863,"['B', 'D', 'AY0']","['B', 'D', 'AY']",CCV,False,3
28864,"['B', 'D', 'ER0']","['B', 'D', 'ER']",CCV,False,3
28865,"['B', 'D', 'AO0']","['B', 'D', 'AO']",CCV,False,3
28866,"['B', 'D', 'UW0']","['B', 'D', 'UW']",CCV,False,3
28867,"['B', 'D', 'IH0']","['B', 'D', 'IH']",CCV,False,3
28868,"['B', 'D', 'EH0']","['B', 'D', 'EH']",CCV,False,3
28869,"['B', 'D', 'UH0']","['B', 'D', 'UH']",CCV,False,3
28870,"['B', 'D', 'IY0']","['B', 'D', 'IY']",CCV,False,3
28871,"['B', 'D', 'EY0']","['B', 'D', 'EY']",CCV,False,3
28872,"['B', 'D', 'OW0']","['B', 'D', 'OW']",CCV,False,3
28873,"['B', 'D', 'AE0']","['B', 'D', 'AE']",CCV,False,3
28874,"['B', 'D', 'AW0']","['B', 'D', 'AW']",CCV,False,3
28875,"['B', 'D', 'P']","['B', 'D', 'P']",CCC,False,3
28876,"['B', 'D', 'T']","['B', 'D', 'T']",CCC,False,3
28877,"['B', 'D', 'K']","['B', 'D', 'K']",CCC,False,3
28878,"['B', 'D', 'B']","['B', 'D', 'B']",CCC,False,3
28879,"['B', 'D', 'D']","['B', 'D', 'D']",CCC,False,3
28880,"['B', 'D', 'G']","['B', 'D', 'G']",CCC,False,3
28881,"['B', 'D', 'F']","['B', 'D', 'F']",CCC,False,3
28882,"['B', 'D', 'TH']","['B', 'D', 'TH']",CCC,False,3
28883,"['B', 'D', 'S']","['B', 'D', 'S']",CCC,False,3
28884,"['B', 'D', 'SH']","['B', 'D', 'SH']",CCC,False,3
28885,"['B', 'D', 'Z']","['B', 'D', 'Z']",CCC,False,3
28886,"['B', 'D', 'ZH']","['B', 'D', 'ZH']",CCC,False,3
28887,"['B', 'D', 'V']","['B', 'D', 'V']",CCC,False,3
28888,"['B', 'D', 'DH']","['B', 'D', 'DH']",CCC,False,3
28889,"['B', 'D', 'HH']","['B', 'D', 'HH']",CCC,False,3
28890,"['B', 'D', 'CH']","['B', 'D', 'CH']",CCC,False,3
28891,"['B', 'D', 'JH']","['B', 'D', 'JH']",CCC,False,3
28892,"['B', 'D', 'M']","['B', 'D', 'M']",CCC,False,3
28893,"['B', 'D', 'N']","['B', 'D', 'N']",CCC,False,3
28894,"['B', 'D', 'NG']","['B', 'D', 'NG']",CCC,False,3
28895,"['B', 'D', 'L']","['B', 'D', 'L']",CCC,False,3
28896,"['B', 'D', 'R']","['B', 'D', 'R']",CCC,False,3
28897,"['B', 'D', 'W']","['B', 'D', 'W']",CCC,False,3
28898,"['B', 'D', 'Y']","['B', 'D', 'Y']",CCC,False,3
28899,"['B', 'G']","['B', 'G']",CC,False,2
28900,"['B', 'G', 'AH0']","['B', 'G', 'AH']",CCV,False,3
28901,"['B', 'G', 'OY0']","['B', 'G', 'OY']",CCV,False,3
28902,"['B', 'G', 'AA0']","['B', 'G', 'AA']",CCV,False,3
28903,"['B', 'G', 'AY0']","['B', 'G', 'AY']",CCV,False,3
28904,"['B', 'G', 'ER0']","['B', 'G', 'ER']",CCV,False,3
28905,"['B', 'G', 'AO0']","['B', 'G', 'AO']",CCV,False,3
28906,"['B', 'G', 'UW0']","['B', 'G', 'UW']",CCV,False,3
28907,"['B', 'G', 'IH0']","['B', 'G', 'IH']",CCV,False,3
28908,"['B', 'G', 'EH0']","['B', 'G', 'EH']",CCV,False,3
28909,"['B', 'G', 'UH0']","['B', 'G', 'UH']",CCV,False,3
28910,"['B', 'G', 'IY0']","['B', 'G', 'IY']",CCV,False,3
28911,"['B', 'G', 'EY0']","['B', 'G', 'EY']",CCV,False,3
28912,"['B', 'G', 'OW0']","['B', 'G', 'OW']",CCV,False,3
28913,"['B', 'G', 'AE0']","['B', 'G', 'AE']",CCV,False,3
28914,"['B', 'G', 'AW0']","['B', 'G', 'AW']",CCV,False,3
28915,"['B', 'G', 'P']","['B', 'G', 'P']",CCC,False,3
28916,"['B', 'G', 'T']","['B', 'G', 'T']",CCC,False,3
28917,"['B', 'G', 'K']","['B', 'G', 'K']",CCC,False,3
28918,"['B', 'G', 'B']","['B', 'G', 'B']",CCC,False,3
28919,"['B', 'G', 'D']","['B', 'G', 'D']",CCC,False,3
28920,"['B', 'G', 'G']","['B', 'G', 'G']",CCC,False,3
28921,"['B', 'G', 'F']","['B', 'G', 'F']",CCC,False,3
28922,"['B', 'G', 'TH']","['B', 'G', 'TH']",CCC,False,3
28923,"['B', 'G', 'S']","['B', 'G', 'S']",CCC,False,3
28924,"['B', 'G', 'SH']","['B', 'G', 'SH']",CCC,False,3
28925,"['B', 'G', 'Z']","['B', 'G', 'Z']",CCC,False,3
28926,"['B', 'G', 'ZH']","['B', 'G', 'ZH']",CCC,False,3
28927,"['B', 'G', 'V']","['B', 'G', 'V']",CCC,False,3
28928,"['B', 'G', 'DH']","['B', 'G', 'DH']",CCC,False,3
28929,"['B', 'G', 'HH']","['B', 'G', 'HH']",CCC,False,3
28930,"['B', 'G', 'CH']","['B', 'G', 'CH']",CCC,False,3
28931,"['B', 'G', 'JH']","['B', 'G', 'JH']",CCC,False,3
28932,"['B', 'G', 'M']","['B', 'G', 'M']",CCC,False,3
28933,"['B', 'G', 'N']","['B', 'G', 'N']",CCC,False,3
28934,"['B', 'G', 'NG']","['B', 'G', 'NG']",CCC,False,3
28935,"['B', 'G', 'L']","['B', 'G', 'L']",CCC,False,3
28936,"['B', 'G', 'R']","['B', 'G', 'R']",CCC,False,3
28937,"['B', 'G', 'W']","['B', 'G', 'W']",CCC,False,3
28938,"['B', 'G', 'Y']","['B', 'G', 'Y']",CCC,False,3
28939,"['B', 'F']","['B', 'F']",CC,False,2
28940,"['B', 'F', 'AH0']","['B', 'F', 'AH']",CCV,False,3
28941,"['B', 'F', 'OY0']","['B', 'F', 'OY']",CCV,False,3
28942,"['B', 'F', 'AA0']","['B', 'F', 'AA']",CCV,False,3
28943,"['B', 'F', 'AY0']","['B', 'F', 'AY']",CCV,False,3
28944,"['B', 'F', 'ER0']","['B', 'F', 'ER']",CCV,False,3
28945,"['B', 'F', 'AO0']","['B', 'F', 'AO']",CCV,False,3
28946,"['B', 'F', 'UW0']","['B', 'F', 'UW']",CCV,False,3
28947,"['B', 'F', 'IH0']","['B', 'F', 'IH']",CCV,False,3
28948,"['B', 'F', 'EH0']","['B', 'F', 'EH']",CCV,False,3
28949,"['B', 'F', 'UH0']","['B', 'F', 'UH']",CCV,False,3
28950,"['B', 'F', 'IY0']","['B', 'F', 'IY']",CCV,False,3
28951,"['B', 'F', 'EY0']","['B', 'F', 'EY']",CCV,False,3
28952,"['B', 'F', 'OW0']","['B', 'F', 'OW']",CCV,False,3
28953,"['B', 'F', 'AE0']","['B', 'F', 'AE']",CCV,False,3
28954,"['B', 'F', 'AW0']","['B', 'F', 'AW']",CCV,False,3
28955,"['B', 'F', 'P']","['B', 'F', 'P']",CCC,False,3
28956,"['B', 'F', 'T']","['B', 'F', 'T']",CCC,False,3
28957,"['B', 'F', 'K']","['B', 'F', 'K']",CCC,False,3
28958,"['B', 'F', 'B']","['B', 'F', 'B']",CCC,False,3
28959,"['B', 'F', 'D']","['B', 'F', 'D']",CCC,False,3
28960,"['B', 'F', 'G']","['B', 'F', 'G']",CCC,False,3
28961,"['B', 'F', 'F']","['B', 'F', 'F']",CCC,False,3
28962,"['B', 'F', 'TH']","['B', 'F', 'TH']",CCC,False,3
28963,"['B', 'F', 'S']","['B', 'F', 'S']",CCC,False,3
28964,"['B', 'F', 'SH']","['B', 'F', 'SH']",CCC,False,3
28965,"['B', 'F', 'Z']","['B', 'F', 'Z']",CCC,False,3
28966,"['B', 'F', 'ZH']","['B', 'F', 'ZH']",CCC,False,3
28967,"['B', 'F', 'V']","['B', 'F', 'V']",CCC,False,3
28968,"['B', 'F', 'DH']","['B', 'F', 'DH']",CCC,False,3
28969,"['B', 'F', 'HH']","['B', 'F', 'HH']",CCC,False,3
28970,"['B', 'F', 'CH']","['B', 'F', 'CH']",CCC,False,3
28971,"['B', 'F', 'JH']","['B', 'F', 'JH']",CCC,False,3
28972,"['B', 'F', 'M']","['B', 'F', 'M']",CCC,False,3
28973,"['B', 'F', 'N']","['B', 'F', 'N']",CCC,False,3
28974,"['B', 'F', 'NG']","['B', 'F', 'NG']",CCC,False,3
28975,"['B', 'F', 'L']","['B', 'F', 'L']",CCC,False,3
28976,"['B', 'F', 'R']","['B', 'F', 'R']",CCC,False,3
28977,"['B', 'F', 'W']","['B', 'F', 'W']",CCC,False,3
28978,"['B', 'F', 'Y']","['B', 'F', 'Y']",CCC,False,3
28979,"['B', 'TH']","['B', 'TH']",CC,False,2
28980,"['B', 'TH', 'AH0']","['B', 'TH', 'AH']",CCV,False,3
28981,"['B', 'TH', 'OY0']","['B', 'TH', 'OY']",CCV,False,3
28982,"['B', 'TH', 'AA0']","['B', 'TH', 'AA']",CCV,False,3
28983,"['B', 'TH', 'AY0']","['B', 'TH', 'AY']",CCV,False,3
28984,"['B', 'TH', 'ER0']","['B', 'TH', 'ER']",CCV,False,3
28985,"['B', 'TH', 'AO0']","['B', 'TH', 'AO']",CCV,False,3
28986,"['B', 'TH', 'UW0']","['B', 'TH', 'UW']",CCV,False,3
28987,"['B', 'TH', 'IH0']","['B', 'TH', 'IH']",CCV,False,3
28988,"['B', 'TH', 'EH0']","['B', 'TH', 'EH']",CCV,False,3
28989,"['B', 'TH', 'UH0']","['B', 'TH', 'UH']",CCV,False,3
28990,"['B', 'TH', 'IY0']","['B', 'TH', 'IY']",CCV,False,3
28991,"['B', 'TH', 'EY0']","['B', 'TH', 'EY']",CCV,False,3
28992,"['B', 'TH', 'OW0']","['B', 'TH', 'OW']",CCV,False,3
28993,"['B', 'TH', 'AE0']","['B', 'TH', 'AE']",CCV,False,3
28994,"['B', 'TH', 'AW0']","['B', 'TH', 'AW']",CCV,False,3
28995,"['B', 'TH', 'P']","['B', 'TH', 'P']",CCC,False,3
28996,"['B', 'TH', 'T']","['B', 'TH', 'T']",CCC,False,3
28997,"['B', 'TH', 'K']","['B', 'TH', 'K']",CCC,False,3
28998,"['B', 'TH', 'B']","['B', 'TH', 'B']",CCC,False,3
28999,"['B', 'TH', 'D']","['B', 'TH', 'D']",CCC,False,3
29000,"['B', 'TH', 'G']","['B', 'TH', 'G']",CCC,False,3
29001,"['B', 'TH', 'F']","['B', 'TH', 'F']",CCC,False,3
29002,"['B', 'TH', 'TH']","['B', 'TH', 'TH']",CCC,False,3
29003,"['B', 'TH', 'S']","['B', 'TH', 'S']",CCC,False,3
29004,"['B', 'TH', 'SH']","['B', 'TH', 'SH']",CCC,False,3
29005,"['B', 'TH', 'Z']","['B', 'TH', 'Z']",CCC,False,3
29006,"['B', 'TH', 'ZH']","['B', 'TH', 'ZH']",CCC,False,3
29007,"['B', 'TH', 'V']","['B', 'TH', 'V']",CCC,False,3
29008,"['B', 'TH', 'DH']","['B', 'TH', 'DH']",CCC,False,3
29009,"['B', 'TH', 'HH']","['B', 'TH', 'HH']",CCC,False,3
29010,"['B', 'TH', 'CH']","['B', 'TH', 'CH']",CCC,False,3
29011,"['B', 'TH', 'JH']","['B', 'TH', 'JH']",CCC,False,3
29012,"['B', 'TH', 'M']","['B', 'TH', 'M']",CCC,False,3
29013,"['B', 'TH', 'N']","['B', 'TH', 'N']",CCC,False,3
29014,"['B', 'TH', 'NG']","['B', 'TH', 'NG']",CCC,False,3
29015,"['B', 'TH', 'L']","['B', 'TH', 'L']",CCC,False,3
29016,"['B', 'TH', 'R']","['B', 'TH', 'R']",CCC,False,3
29017,"['B', 'TH', 'W']","['B', 'TH', 'W']",CCC,False,3
29018,"['B', 'TH', 'Y']","['B', 'TH', 'Y']",CCC,False,3
29019,"['B', 'S']","['B', 'S']",CC,False,2
29020,"['B', 'S', 'AH0']","['B', 'S', 'AH']",CCV,False,3
29021,"['B', 'S', 'OY0']","['B', 'S', 'OY']",CCV,False,3
29022,"['B', 'S', 'AA0']","['B', 'S', 'AA']",CCV,False,3
29023,"['B', 'S', 'AY0']","['B', 'S', 'AY']",CCV,False,3
29024,"['B', 'S', 'ER0']","['B', 'S', 'ER']",CCV,False,3
29025,"['B', 'S', 'AO0']","['B', 'S', 'AO']",CCV,False,3
29026,"['B', 'S', 'UW0']","['B', 'S', 'UW']",CCV,False,3
29027,"['B', 'S', 'IH0']","['B', 'S', 'IH']",CCV,False,3
29028,"['B', 'S', 'EH0']","['B', 'S', 'EH']",CCV,False,3
29029,"['B', 'S', 'UH0']","['B', 'S', 'UH']",CCV,False,3
29030,"['B', 'S', 'IY0']","['B', 'S', 'IY']",CCV,False,3
29031,"['B', 'S', 'EY0']","['B', 'S', 'EY']",CCV,False,3
29032,"['B', 'S', 'OW0']","['B', 'S', 'OW']",CCV,False,3
29033,"['B', 'S', 'AE0']","['B', 'S', 'AE']",CCV,False,3
29034,"['B', 'S', 'AW0']","['B', 'S', 'AW']",CCV,False,3
29035,"['B', 'S', 'P']","['B', 'S', 'P']",CCC,False,3
29036,"['B', 'S', 'T']","['B', 'S', 'T']",CCC,False,3
29037,"['B', 'S', 'K']","['B', 'S', 'K']",CCC,False,3
29038,"['B', 'S', 'B']","['B', 'S', 'B']",CCC,False,3
29039,"['B', 'S', 'D']","['B', 'S', 'D']",CCC,False,3
29040,"['B', 'S', 'G']","['B', 'S', 'G']",CCC,False,3
29041,"['B', 'S', 'F']","['B', 'S', 'F']",CCC,False,3
29042,"['B', 'S', 'TH']","['B', 'S', 'TH']",CCC,False,3
29043,"['B', 'S', 'S']","['B', 'S', 'S']",CCC,False,3
29044,"['B', 'S', 'SH']","['B', 'S', 'SH']",CCC,False,3
29045,"['B', 'S', 'Z']","['B', 'S', 'Z']",CCC,False,3
29046,"['B', 'S', 'ZH']","['B', 'S', 'ZH']",CCC,False,3
29047,"['B', 'S', 'V']","['B', 'S', 'V']",CCC,False,3
29048,"['B', 'S', 'DH']","['B', 'S', 'DH']",CCC,False,3
29049,"['B', 'S', 'HH']","['B', 'S', 'HH']",CCC,False,3
29050,"['B', 'S', 'CH']","['B', 'S', 'CH']",CCC,False,3
29051,"['B', 'S', 'JH']","['B', 'S', 'JH']",CCC,False,3
29052,"['B', 'S', 'M']","['B', 'S', 'M']",CCC,False,3
29053,"['B', 'S', 'N']","['B', 'S', 'N']",CCC,False,3
29054,"['B', 'S', 'NG']","['B', 'S', 'NG']",CCC,False,3
29055,"['B', 'S', 'L']","['B', 'S', 'L']",CCC,False,3
29056,"['B', 'S', 'R']","['B', 'S', 'R']",CCC,False,3
29057,"['B', 'S', 'W']","['B', 'S', 'W']",CCC,False,3
29058,"['B', 'S', 'Y']","['B', 'S', 'Y']",CCC,False,3
29059,"['B', 'SH']","['B', 'SH']",CC,False,2
29060,"['B', 'SH', 'AH0']","['B', 'SH', 'AH']",CCV,False,3
29061,"['B', 'SH', 'OY0']","['B', 'SH', 'OY']",CCV,False,3
29062,"['B', 'SH', 'AA0']","['B', 'SH', 'AA']",CCV,False,3
29063,"['B', 'SH', 'AY0']","['B', 'SH', 'AY']",CCV,False,3
29064,"['B', 'SH', 'ER0']","['B', 'SH', 'ER']",CCV,False,3
29065,"['B', 'SH', 'AO0']","['B', 'SH', 'AO']",CCV,False,3
29066,"['B', 'SH', 'UW0']","['B', 'SH', 'UW']",CCV,False,3
29067,"['B', 'SH', 'IH0']","['B', 'SH', 'IH']",CCV,False,3
29068,"['B', 'SH', 'EH0']","['B', 'SH', 'EH']",CCV,False,3
29069,"['B', 'SH', 'UH0']","['B', 'SH', 'UH']",CCV,False,3
29070,"['B', 'SH', 'IY0']","['B', 'SH', 'IY']",CCV,False,3
29071,"['B', 'SH', 'EY0']","['B', 'SH', 'EY']",CCV,False,3
29072,"['B', 'SH', 'OW0']","['B', 'SH', 'OW']",CCV,False,3
29073,"['B', 'SH', 'AE0']","['B', 'SH', 'AE']",CCV,False,3
29074,"['B', 'SH', 'AW0']","['B', 'SH', 'AW']",CCV,False,3
29075,"['B', 'SH', 'P']","['B', 'SH', 'P']",CCC,False,3
29076,"['B', 'SH', 'T']","['B', 'SH', 'T']",CCC,False,3
29077,"['B', 'SH', 'K']","['B', 'SH', 'K']",CCC,False,3
29078,"['B', 'SH', 'B']","['B', 'SH', 'B']",CCC,False,3
29079,"['B', 'SH', 'D']","['B', 'SH', 'D']",CCC,False,3
29080,"['B', 'SH', 'G']","['B', 'SH', 'G']",CCC,False,3
29081,"['B', 'SH', 'F']","['B', 'SH', 'F']",CCC,False,3
29082,"['B', 'SH', 'TH']","['B', 'SH', 'TH']",CCC,False,3
29083,"['B', 'SH', 'S']","['B', 'SH', 'S']",CCC,False,3
29084,"['B', 'SH', 'SH']","['B', 'SH', 'SH']",CCC,False,3
29085,"['B', 'SH', 'Z']","['B', 'SH', 'Z']",CCC,False,3
29086,"['B', 'SH', 'ZH']","['B', 'SH', 'ZH']",CCC,False,3
29087,"['B', 'SH', 'V']","['B', 'SH', 'V']",CCC,False,3
29088,"['B', 'SH', 'DH']","['B', 'SH', 'DH']",CCC,False,3
29089,"['B', 'SH', 'HH']","['B', 'SH', 'HH']",CCC,False,3
29090,"['B', 'SH', 'CH']","['B', 'SH', 'CH']",CCC,False,3
29091,"['B', 'SH', 'JH']","['B', 'SH', 'JH']",CCC,False,3
29092,"['B', 'SH', 'M']","['B', 'SH', 'M']",CCC,False,3
29093,"['B', 'SH', 'N']","['B', 'SH', 'N']",CCC,False,3
29094,"['B', 'SH', 'NG']","['B', 'SH', 'NG']",CCC,False,3
29095,"['B', 'SH', 'L']","['B', 'SH', 'L']",CCC,False,3
29096,"['B', 'SH', 'R']","['B', 'SH', 'R']",CCC,False,3
29097,"['B', 'SH', 'W']","['B', 'SH', 'W']",CCC,False,3
29098,"['B', 'SH', 'Y']","['B', 'SH', 'Y']",CCC,False,3
29099,"['B', 'Z']","['B', 'Z']",CC,False,2
29100,"['B', 'Z', 'AH0']","['B', 'Z', 'AH']",CCV,False,3
29101,"['B', 'Z', 'OY0']","['B', 'Z', 'OY']",CCV,False,3
29102,"['B', 'Z', 'AA0']","['B', 'Z', 'AA']",CCV,False,3
29103,"['B', 'Z', 'AY0']","['B', 'Z', 'AY']",CCV,False,3
29104,"['B', 'Z', 'ER0']","['B', 'Z', 'ER']",CCV,False,3
29105,"['B', 'Z', 'AO0']","['B', 'Z', 'AO']",CCV,False,3
29106,"['B', 'Z', 'UW0']","['B', 'Z', 'UW']",CCV,False,3
29107,"['B', 'Z', 'IH0']","['B', 'Z', 'IH']",CCV,False,3
29108,"['B', 'Z', 'EH0']","['B', 'Z', 'EH']",CCV,False,3
29109,"['B', 'Z', 'UH0']","['B', 'Z', 'UH']",CCV,False,3
29110,"['B', 'Z', 'IY0']","['B', 'Z', 'IY']",CCV,False,3
29111,"['B', 'Z', 'EY0']","['B', 'Z', 'EY']",CCV,False,3
29112,"['B', 'Z', 'OW0']","['B', 'Z', 'OW']",CCV,False,3
29113,"['B', 'Z', 'AE0']","['B', 'Z', 'AE']",CCV,False,3
29114,"['B', 'Z', 'AW0']","['B', 'Z', 'AW']",CCV,False,3
29115,"['B', 'Z', 'P']","['B', 'Z', 'P']",CCC,False,3
29116,"['B', 'Z', 'T']","['B', 'Z', 'T']",CCC,False,3
29117,"['B', 'Z', 'K']","['B', 'Z', 'K']",CCC,False,3
29118,"['B', 'Z', 'B']","['B', 'Z', 'B']",CCC,False,3
29119,"['B', 'Z', 'D']","['B', 'Z', 'D']",CCC,False,3
29120,"['B', 'Z', 'G']","['B', 'Z', 'G']",CCC,False,3
29121,"['B', 'Z', 'F']","['B', 'Z', 'F']",CCC,False,3
29122,"['B', 'Z', 'TH']","['B', 'Z', 'TH']",CCC,False,3
29123,"['B', 'Z', 'S']","['B', 'Z', 'S']",CCC,False,3
29124,"['B', 'Z', 'SH']","['B', 'Z', 'SH']",CCC,False,3
29125,"['B', 'Z', 'Z']","['B', 'Z', 'Z']",CCC,False,3
29126,"['B', 'Z', 'ZH']","['B', 'Z', 'ZH']",CCC,False,3
29127,"['B', 'Z', 'V']","['B', 'Z', 'V']",CCC,False,3
29128,"['B', 'Z', 'DH']","['B', 'Z', 'DH']",CCC,False,3
29129,"['B', 'Z', 'HH']","['B', 'Z', 'HH']",CCC,False,3
29130,"['B', 'Z', 'CH']","['B', 'Z', 'CH']",CCC,False,3
29131,"['B', 'Z', 'JH']","['B', 'Z', 'JH']",CCC,False,3
29132,"['B', 'Z', 'M']","['B', 'Z', 'M']",CCC,False,3
29133,"['B', 'Z', 'N']","['B', 'Z', 'N']",CCC,False,3
29134,"['B', 'Z', 'NG']","['B', 'Z', 'NG']",CCC,False,3
29135,"['B', 'Z', 'L']","['B', 'Z', 'L']",CCC,False,3
29136,"['B', 'Z', 'R']","['B', 'Z', 'R']",CCC,False,3
29137,"['B', 'Z', 'W']","['B', 'Z', 'W']",CCC,False,3
29138,"['B', 'Z', 'Y']","['B', 'Z', 'Y']",CCC,False,3
29139,"['B', 'ZH']","['B', 'ZH']",CC,False,2
29140,"['B', 'ZH', 'AH0']","['B', 'ZH', 'AH']",CCV,False,3
29141,"['B', 'ZH', 'OY0']","['B', 'ZH', 'OY']",CCV,False,3
29142,"['B', 'ZH', 'AA0']","['B', 'ZH', 'AA']",CCV,False,3
29143,"['B', 'ZH', 'AY0']","['B', 'ZH', 'AY']",CCV,False,3
29144,"['B', 'ZH', 'ER0']","['B', 'ZH', 'ER']",CCV,False,3
29145,"['B', 'ZH', 'AO0']","['B', 'ZH', 'AO']",CCV,False,3
29146,"['B', 'ZH', 'UW0']","['B', 'ZH', 'UW']",CCV,False,3
29147,"['B', 'ZH', 'IH0']","['B', 'ZH', 'IH']",CCV,False,3
29148,"['B', 'ZH', 'EH0']","['B', 'ZH', 'EH']",CCV,False,3
29149,"['B', 'ZH', 'UH0']","['B', 'ZH', 'UH']",CCV,False,3
29150,"['B', 'ZH', 'IY0']","['B', 'ZH', 'IY']",CCV,False,3
29151,"['B', 'ZH', 'EY0']","['B', 'ZH', 'EY']",CCV,False,3
29152,"['B', 'ZH', 'OW0']","['B', 'ZH', 'OW']",CCV,False,3
29153,"['B', 'ZH', 'AE0']","['B', 'ZH', 'AE']",CCV,False,3
29154,"['B', 'ZH', 'AW0']","['B', 'ZH', 'AW']",CCV,False,3
29155,"['B', 'ZH', 'P']","['B', 'ZH', 'P']",CCC,False,3
29156,"['B', 'ZH', 'T']","['B', 'ZH', 'T']",CCC,False,3
29157,"['B', 'ZH', 'K']","['B', 'ZH', 'K']",CCC,False,3
29158,"['B', 'ZH', 'B']","['B', 'ZH', 'B']",CCC,False,3
29159,"['B', 'ZH', 'D']","['B', 'ZH', 'D']",CCC,False,3
29160,"['B', 'ZH', 'G']","['B', 'ZH', 'G']",CCC,False,3
29161,"['B', 'ZH', 'F']","['B', 'ZH', 'F']",CCC,False,3
29162,"['B', 'ZH', 'TH']","['B', 'ZH', 'TH']",CCC,False,3
29163,"['B', 'ZH', 'S']","['B', 'ZH', 'S']",CCC,False,3
29164,"['B', 'ZH', 'SH']","['B', 'ZH', 'SH']",CCC,False,3
29165,"['B', 'ZH', 'Z']","['B', 'ZH', 'Z']",CCC,False,3
29166,"['B', 'ZH', 'ZH']","['B', 'ZH', 'ZH']",CCC,False,3
29167,"['B', 'ZH', 'V']","['B', 'ZH', 'V']",CCC,False,3
29168,"['B', 'ZH', 'DH']","['B', 'ZH', 'DH']",CCC,False,3
29169,"['B', 'ZH', 'HH']","['B', 'ZH', 'HH']",CCC,False,3
29170,"['B', 'ZH', 'CH']","['B', 'ZH', 'CH']",CCC,False,3
29171,"['B', 'ZH', 'JH']","['B', 'ZH', 'JH']",CCC,False,3
29172,"['B', 'ZH', 'M']","['B', 'ZH', 'M']",CCC,False,3
29173,"['B', 'ZH', 'N']","['B', 'ZH', 'N']",CCC,False,3
29174,"['B', 'ZH', 'NG']","['B', 'ZH', 'NG']",CCC,False,3
29175,"['B', 'ZH', 'L']","['B', 'ZH', 'L']",CCC,False,3
29176,"['B', 'ZH', 'R']","['B', 'ZH', 'R']",CCC,False,3
29177,"['B', 'ZH', 'W']","['B', 'ZH', 'W']",CCC,False,3
29178,"['B', 'ZH', 'Y']","['B', 'ZH', 'Y']",CCC,False,3
29179,"['B', 'V']","['B', 'V']",CC,False,2
29180,"['B', 'V', 'AH0']","['B', 'V', 'AH']",CCV,False,3
29181,"['B', 'V', 'OY0']","['B', 'V', 'OY']",CCV,False,3
29182,"['B', 'V', 'AA0']","['B', 'V', 'AA']",CCV,False,3
29183,"['B', 'V', 'AY0']","['B', 'V', 'AY']",CCV,False,3
29184,"['B', 'V', 'ER0']","['B', 'V', 'ER']",CCV,False,3
29185,"['B', 'V', 'AO0']","['B', 'V', 'AO']",CCV,False,3
29186,"['B', 'V', 'UW0']","['B', 'V', 'UW']",CCV,False,3
29187,"['B', 'V', 'IH0']","['B', 'V', 'IH']",CCV,False,3
29188,"['B', 'V', 'EH0']","['B', 'V', 'EH']",CCV,False,3
29189,"['B', 'V', 'UH0']","['B', 'V', 'UH']",CCV,False,3
29190,"['B', 'V', 'IY0']","['B', 'V', 'IY']",CCV,False,3
29191,"['B', 'V', 'EY0']","['B', 'V', 'EY']",CCV,False,3
29192,"['B', 'V', 'OW0']","['B', 'V', 'OW']",CCV,False,3
29193,"['B', 'V', 'AE0']","['B', 'V', 'AE']",CCV,False,3
29194,"['B', 'V', 'AW0']","['B', 'V', 'AW']",CCV,False,3
29195,"['B', 'V', 'P']","['B', 'V', 'P']",CCC,False,3
29196,"['B', 'V', 'T']","['B', 'V', 'T']",CCC,False,3
29197,"['B', 'V', 'K']","['B', 'V', 'K']",CCC,False,3
29198,"['B', 'V', 'B']","['B', 'V', 'B']",CCC,False,3
29199,"['B', 'V', 'D']","['B', 'V', 'D']",CCC,False,3
29200,"['B', 'V', 'G']","['B', 'V', 'G']",CCC,False,3
29201,"['B', 'V', 'F']","['B', 'V', 'F']",CCC,False,3
29202,"['B', 'V', 'TH']","['B', 'V', 'TH']",CCC,False,3
29203,"['B', 'V', 'S']","['B', 'V', 'S']",CCC,False,3
29204,"['B', 'V', 'SH']","['B', 'V', 'SH']",CCC,False,3
29205,"['B', 'V', 'Z']","['B', 'V', 'Z']",CCC,False,3
29206,"['B', 'V', 'ZH']","['B', 'V', 'ZH']",CCC,False,3
29207,"['B', 'V', 'V']","['B', 'V', 'V']",CCC,False,3
